ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
17.7,0,0,0,0,0,0,0,0,0,,0,1,3089.52,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,7,0,6,82,48,657,0,1,,B15,U
,1,3487.21,2,1930.82,0,11,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17316.62947,0,0,0,1,1037.67,0,0,40,1,7,104,48,639,0,1,,B7,R
1.8,1,775.38,2,1679.32,0,4,1,0,0,0,0,1,5151.4,1,136,0,0,1,26100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,10.5,105,62,668,0,1,,B8,R
7.5,1,5506.91,7,6306.39,0,6,1,0,0,1,4,0,0,0,0,0,0,1,7700,0,0,0,0,0,0,0,0,1,19013.78081,0,0,0,0,0,0,0,29,0,7.5,111,35,619,0,1,,B16,R
2.4,1,17145.76,2,3027.82,0,2,0,0,0,0,2,1,22094.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,521.75,0,1,,,,,,646,0,1,,B4,U
3.5,0,0,0,0,0,0,0,0,0,0,0,1,4633.61,0,0,0,0,1,3800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,6,84,73,660,1,1,,B4,U
3.8,0,0,0,0,0,0,0,0,0,0,0,1,6970.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,6.5,90,46,679,1,1,,B1,R
8.8,1,19.27,1,25.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4150.55,0,0,,,,,,693,0,1,,B2,U
4,1,7647.07,2,7151.4,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,12791.58,0,0,0,0,0,0,0,0,0,1,14169.36,0,0,55,1,9,113,41,672,0,1,,B16,R
0.3,1,90.21,2,304.24,0,0,0,0,0,0,0,0,0,1,683.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.5,92,33,625,0,1,,B4,U
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1,10,85,40,657,0,1,,B13,R
15.3,1,801.32,2,1057.52,0,11,0,1,6.67,,6,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,44,0,8.5,122,41,654,1,1,,B15,R
5.6,1,1050.46,2,2671.42,0,9,0,0,0,0,0,0,0,1,3717.18,0,0,0,0,1,6626.22,0,0,0,0,0,0,1,15750.30515,0,0,0,1,60.66,0,0,53,0,4.5,106,70,679,0,1,,B2,U
0.7,1,967.39,4,2851.71,0,8,0,0,0,0,2,0,0,1,4109.24,3,177.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,7.5,104,42,667,0,1,,B1,U
3.3,1,2035.25,3,708.73,0,2,0,0,0,0,0,0,0,1,999.61,2,33.86,0,0,0,0,0,0,0,0,1,10200.63238,0,0,0,0,0,1,3830.73,0,0,10,0,7.5,101,53,686,0,1,,B8,U
13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64000,0,0,0,0,0,0,0,0,1,15126.37749,0,0,0,0,0,0,1,12,0,4,97,49,655,0,1,,B6,S
3.7,0,0,0,0,0,0,0,0,0,0,0,1,4040.52,1,3021.9,0,0,0,0,0,0,1,9723.49,0,0,0,0,0,0,0,0,0,1,10489.09,0,0,,,,,,702,0,1,,B3,S
3.8,1,3796.38,3,4961.56,0,16,0,1,9.43,,8,0,0,1,760.81,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,34,0,3.5,117,61,732,0,1,,B19,U
7.8,1,5.49,2,387.22,0,2,1,1,29.07,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,9.5,133,39,589,0,1,,B2,U
14,1,766.17,2,695.08,0,1,0,0,0,0,1,1,161.54,1,16.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,87,39,680,0,1,,B4,S
0.4,1,570.54,2,534.16,0,1,0,0,0,0,2,1,837.94,0,0,0,0,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,383.33,1,1,22,0,5,105,53,675,0,1,,B8,U
2.6,1,66.75,5,2180.87,0,13,0,0,0,0,0,1,40.24,1,3063.04,3,156.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,6,105,63,714,0,1,,B1,R
0.9,1,3590.05,1,2575.91,0,3,0,0,0,0,0,0,0,1,3096.88,3,283.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,8.5,120,,,0,1,,B1,U
7.2,1,690.79,3,2395.28,0,9,1,0,0,1,0,1,4462.72,1,1140.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,2.5,111,29,645,0,1,,B5,S
9,1,6579.64,3,2528.93,0,3,1,0,0,0,1,0,0,1,347.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,4.5,131,37,612,0,1,,B1,U
4,1,1635.05,3,7995.02,0,12,1,0,0,0,3,1,1510.79,1,470.15,1,98.44,0,0,0,0,1,5232.68,0,0,1,9969.068844,0,0,0,0,0,1,8249.31,0,0,10,1,8.5,88,45,637,0,1,,B3,R
17.5,0,0,0,0,0,0,0,0,0,0,0,1,2084.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14547.12037,1,0,0,0,0,0,0,20,1,9,100,48,677,0,1,,B7,S
8.7,1,2521.78,3,2136.01,0,4,1,0,0,0,1,1,10763.53,1,549.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.28,0,0,,,,,,632,0,1,,B2,U
4.2,1,1484.08,2,3395.26,0,10,0,1,18.47,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,785.18,0,0,17,0,6,98,63,711,0,1,,B3,U
1.4,1,51.14,2,728.25,0,0,0,0,0,,1,0,0,1,1482.4,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,722,0,1,,B15,S
4.1,0,0,0,0,0,0,0,0,0,0,0,1,11944.45,0,0,0,0,1,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5,104,42,655,0,1,,B7,R
7.6,1,0.08,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,82,1,6.5,125,36,685,0,1,,B15,U
2.4,1,2636.02,2,1735.93,0,2,1,0,0,0,1,1,3546.01,1,1653.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,672,0,1,,B12,U
3.7,1,320.73,1,701.62,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,601,0,1,,B2,S
1.6,1,132.25,1,39.11,0,0,0,0,0,0,1,1,424.3,1,22.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387.18,0,0,19,1,7,87,46,729,0,1,,B12,U
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2683.78,0,0,22,0,6,97,72,696,0,1,,B12,S
8.3,1,33254.85,2,3216.6,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99,0,0,116,1,8,200,65,681,0,1,,B2,R
8,0,0,0,0,0,0,0,0,0,0,0,1,22530.32,0,0,0,0,0,0,0,0,0,0,0,0,1,10005.584,1,11949.55001,0,0,0,1,277.02,0,0,65,0,4.5,118,44,688,0,1,,B7,S
,1,557.52,2,1482.19,1,4,0,0,0,0,3,0,0,1,469.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3.5,107,40,656,0,1,,B3,U
19.3,1,5409.4,4,5199.36,0,11,1,0,0,,4,0,0,1,2793.61,,,0,0,0,0,0,0,,,0,0,1,18826.86158,0,0,0,,,,0,,,,,,708,0,1,,B15,S
15.8,1,3318.53,2,2836.39,0,4,1,0,0,0,0,0,0,1,1570.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,1,13,99,58,674,0,1,,B6,S
2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14981.96725,2,0,0,0,0,0,0,49,1,8.5,115,42,648,0,1,,B2,U
1.5,1,5453.83,1,1001.18,0,2,0,1,2.38,,0,1,1979.36,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,4,0,7.5,102,45,663,0,1,,B15,U
0.9,1,1046.25,1,5212.05,0,0,0,0,0,0,0,1,471.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.77,0,0,103,0,4.5,145,20,649,0,1,,B7,R
1.3,1,700.55,1,561.94,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,10,95,38,669,0,1,,B17,R
3.8,1,212.3,4,1909.87,0,4,1,0,0,0,0,0,0,1,2283.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1961.12,0,0,,,,,,,0,1,,B2,U
28.8,0,0,0,0,0,0,0,0,0,0,0,1,3522.72,0,0,6,127.09,1,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,643,0,1,,B3,S
5.1,0,0,0,0,0,0,0,0,0,,0,1,9726.5,1,176.4,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,16,1,6.5,97,40,629,0,1,,B15,R
2.8,1,651.26,5,1612.63,0,5,0,1,9.76,3,0,0,0,1,1468.47,3,140.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,704,0,1,,B5,S
1.3,1,258.46,2,715.15,0,2,0,0,0,,0,0,0,1,905.62,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,12,0,2,97,40,663,0,1,,B15,U
2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6.5,94,41,599,0,1,,B4,S
3.3,1,2553.82,4,3003.92,0,5,0,0,0,,3,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,54,0,5,127,35,591,0,1,,B15,R
3,1,412.21,3,974.24,0,0,0,0,0,1,0,0,0,1,880,5,123.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,11,81,38,648,0,1,,B4,S
1.4,1,1192.28,2,2943.97,0,4,0,0,0,6,2,1,2006.38,1,1828.34,1,92.53,0,0,0,0,0,0,0,0,0,0,1,15772.05305,0,0,0,1,41.32,1,0,13,1,6,98,67,665,0,1,,B5,R
0.9,1,1235.57,4,9395.19,0,11,0,1,1.67,0,11,1,1296.72,1,1507.06,9,1203.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360.07,0,0,71,0,3.5,139,43,585,0,1,,B4,S
3.8,1,1424.21,2,734.6,0,2,0,0,0,0,0,1,1127.44,1,1288.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,628,0,1,,B4,R
0.3,1,65.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,11.5,106,30,654,0,1,,B3,S
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,681,0,1,,B2,U
,1,-7.49,2,1012.81,0,0,1,1,6.19,3,3,0,0,1,1024.26,1,21.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,13,139,46,647,0,1,,B6,S
3.7,1,1133.55,3,3437.29,0,11,0,0,0,1,6,1,6508.1,1,59.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409.72,0,0,62,0,4.5,119,55,684,0,1,,B8,S
3.9,1,525.92,1,422.8,0,2,0,0,0,0,1,0,0,1,22.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6.5,98,41,638,1,1,,B6,R
4.8,1,317.63,4,1266.92,0,8,1,0,0,0,1,1,13.42,1,1181.37,1,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,590,0,1,,B4,U
1.2,1,5048.19,3,4760.79,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,11.5,109,54,665,0,1,,B8,S
2.9,1,507.34,1,201.51,0,2,0,0,0,0,1,1,45992.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,515.02,0,0,42,1,5,99,32,670,0,1,,B16,R
2,1,5024.84,2,7943.03,0,5,0,0,0,0,6,0,0,1,630.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,11.5,122,67,645,0,1,,B16,R
1.2,1,48579.06,1,1592.01,0,1,1,0,0,0,0,0,0,1,490.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,11,228,49,599,0,1,,B3,U
4.3,1,954.83,5,2243.23,0,8,0,0,0,0,8,0,0,1,1328.1,4,195.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.84,1,0,,,,,,607,0,1,,B2,U
2.3,1,2771.52,1,1082.98,0,2,0,0,0,,0,0,0,1,314.67,,,1,2700,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,16,1,7.5,83,56,663,0,1,,B15,S
0.6,1,59.67,2,516.61,0,2,0,0,0,0,2,0,0,1,433.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1,8,152,46,615,0,1,,B16,R
16.8,1,9902.04,2,2202.74,0,12,0,0,0,0,6,1,62109.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89,1,8,149,44,678,0,1,,B3,U
8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000,1,29624.9,0,0,0,0,0,0,1,14868.38144,0,0,0,1,0,1,1,6,0,5,102,64,738,0,1,,B7,U
3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21000,0,0,0,0,0,0,0,0,1,14993.22947,1,0,0,0,0,0,1,45,0,4,95,34,670,0,1,,B1,S
4.8,1,3596,3,5134.62,0,11,1,0,0,0,5,1,2227.28,0,0,0,0,0,0,0,0,0,0,1,45573.9,1,10257.13565,0,0,0,0,0,1,5426.15,0,1,15,1,11,104,74,703,0,1,,B1,U
3.2,1,149.16,1,177.74,0,1,0,0,0,0,0,1,10635.27,1,307.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,4,105,37,635,0,1,,B2,U
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14875.29893,1,0,0,0,0,0,0,,,,,,703,0,1,,B6,U
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,3,134,32,645,0,0,,B2,S
25,1,1315.33,1,243.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16082.04933,0,0,0,0,0,0,0,47,0,6.5,123,30,687,0,1,,B1,U
0.9,1,3118.92,4,3467.07,0,4,1,0,0,1,0,0,0,1,249.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,5.5,103,80,711,0,1,,B16,R
1.3,1,1504.56,2,756.98,0,1,0,0,0,0,0,1,2981.25,1,1027.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.65,0,0,11,0,6,105,28,570,0,1,,B16,R
5.1,1,2167.87,4,1389.68,0,10,1,0,0,0,2,1,6.61,1,171.76,0,0,1,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,8.5,87,63,748,0,1,,B11,U
15.8,1,2291.76,2,1398.6,0,4,1,0,0,0,4,0,0,0,0,0,0,1,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,0,5,134,52,676,0,1,,B4,R
3.7,1,803.63,3,2386.29,0,11,0,0,0,0,0,1,162.05,1,2500.91,2,172.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1610.43,0,0,60,1,10,120,70,701,0,1,,B11,U
5.1,1,168723.8,2,70322.19,0,1,0,0,0,0,1,1,9918.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4445.97,0,0,73,1,9,412,71,696,0,1,,B1,U
4.4,1,32.18,3,2155.8,0,4,1,0,0,,0,0,0,1,640.66,,,1,23400,0,0,0,0,,,0,0,1,14793.92661,1,0,0,,,,0,79,1,9.5,124,77,709,0,1,,B19,U
4.8,1,8597.86,3,5024.82,0,4,1,0,0,1,0,1,17412.57,1,17200.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,4,132,38,647,0,1,,B3,S
32.1,1,3172.24,2,4915.61,0,9,0,0,0,2,7,1,6002.63,0,0,0,0,0,0,0,0,0,0,0,0,1,10154.51761,0,0,0,0,0,1,102880.89,0,0,20,0,6.5,116,74,769,1,1,,B4,S
2,1,105.17,1,484.79,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15182.115,0,0,0,0,0,0,0,54,1,8,117,41,721,0,1,,B1,U
3.3,1,2492.58,1,225.41,0,0,0,0,0,,1,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,33,0,5.5,118,32,565,0,1,,B15,S
12.4,1,32000.86,5,46275.05,0,20,1,1,9.85,,3,0,0,1,4804.89,,,0,0,1,5169.17,1,48719.79,,,0,0,0,0,0,0,0,,,,0,30,1,11.5,150,60,645,0,1,,B15,S
14,1,1060.95,2,2034.33,0,4,1,0,0,0,4,0,0,1,173.85,0,0,0,0,0,0,0,0,0,0,0,0,1,15667.75016,0,0,0,1,1634.84,1,0,10,0,3.5,98,57,692,0,1,,B1,U
1.8,1,551,3,1444.27,0,2,0,0,0,0,2,0,0,1,1239.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,11,78,60,616,0,1,,B2,U
13.3,1,483.96,3,1363.15,0,4,1,0,0,,0,1,6652.42,1,1463.33,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,79,1,5,109,42,616,0,1,,B14,U
0.8,1,31.78,3,303.37,0,0,0,0,0,0,1,1,0,1,547.48,8,77.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5.5,92,47,683,0,1,,B4,U
14.8,1,587.76,3,2337.57,0,7,0,0,0,0,0,1,138993.28,1,2712.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,399.74,0,0,81,0,3.5,136,24,593,0,1,,B3,R
11.2,1,428.97,3,1088.56,0,2,0,0,0,0,6,0,0,1,23.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,7.5,133,67,726,0,1,,B2,S
1,1,1941.77,1,159.07,0,0,0,0,0,0,2,1,7166.26,0,0,0,0,1,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,4,109,25,662,0,1,,B2,U
4.2,1,999.68,3,2297.35,0,5,0,0,0,0,2,0,0,1,2971,2,31.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,13.5,101,55,633,0,1,,B4,U
3.9,1,355.77,4,4890.32,0,9,0,0,0,1,0,1,6.95,1,5645.82,0,0,0,0,0,0,0,0,0,0,0,0,1,15043.09173,0,0,0,1,2213.48,0,0,37,0,5,108,36,636,0,1,,B4,S
4.8,1,1139.46,1,362.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,107,31,627,0,1,,B2,U
0.3,1,1534.52,1,900.23,0,2,0,0,0,0,1,1,3373.47,1,129.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190.18,0,0,47,0,5.5,114,51,619,0,1,,B4,S
4.3,1,1478.97,4,1436.76,0,4,0,0,0,1,1,0,0,1,923.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,579,0,1,,B2,S
4.3,1,88.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,668,0,1,,B2,U
2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,9.5,90,38,658,0,1,,B2,R
2,1,1389.83,2,1304.95,0,2,0,0,0,0,0,0,0,1,1632.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,9,93,94,778,0,1,,B4,U
34.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14958.82903,0,0,0,1,383.71,0,0,,,,,,640,0,1,,B2,S
0.8,1,1344.31,3,1363.42,0,4,1,0,0,3,1,0,0,1,0,1,55.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,10.5,97,67,773,0,1,,B5,U
11.3,0,0,0,0,0,0,0,0,0,0,0,1,37805.38,1,1842.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4.5,97,70,714,0,1,,B2,U
10.7,1,481.6,1,679.26,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,642,0,1,,B2,R
11.8,1,8131.79,1,1650.08,0,2,1,0,0,0,9,0,0,0,0,0,0,1,97300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,664,0,1,,B2,U
1.8,0,0,0,0,0,0,0,0,0,0,0,1,3526,1,88.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,,,,,,569,0,1,,B2,S
4.3,1,506.25,5,2100.34,0,2,1,0,0,0,0,1,2020.92,1,3735.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,4.5,115,33,609,0,1,,B6,U
2.4,1,1292.5,2,1033.21,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15914.61568,2,0,0,1,1.97,0,0,20,1,4,106,45,686,0,1,,B6,U
,1,645.48,3,2353.24,0,9,0,0,0,2,3,1,11820.15,1,928.36,6,200.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97.37,0,0,83,1,10,132,28,616,0,1,,B4,U
,1,494.47,3,904.44,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95.98,0,0,15,0,7.5,107,44,682,0,1,,B4,U
23.8,1,590.83,1,461.86,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,7,111,33,706,0,1,,B1,R
0.8,1,388.64,2,3815.57,0,13,0,1,165.46,0,3,0,0,1,1281.1,9,230.14,1,16200,0,0,0,0,0,0,0,0,1,15144.94779,0,0,0,0,0,0,1,23,1,9,102,56,657,0,1,,B3,U
3.6,1,4508.78,1,1083.8,0,1,1,0,0,,1,1,1224.9,1,100.83,,,1,500,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,18,0,5.5,103,47,650,0,1,,B14,U
6.7,1,595.02,3,2421.81,0,11,0,1,4.99,1,2,1,109.99,1,650.14,22,576.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,2,150,22,643,0,1,,B17,R
6.8,1,152.31,2,901.01,0,5,1,0,0,0,0,1,6472.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,953.86,0,0,,,,,,644,0,1,,B1,U
3.9,1,1187.86,3,1371.02,0,9,0,0,0,0,7,1,15462.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,13,113,57,711,1,1,,B1,U
2.3,1,116.29,2,1626.4,0,6,0,0,0,0,5,1,329.99,1,33.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1716.38,0,0,,,,,,677,0,1,,B4,S
6.3,1,2077.64,4,4527.79,0,10,1,0,0,1,1,1,22810.74,1,616.42,0,0,0,0,0,0,0,0,0,0,1,10191.98076,0,0,0,0,0,1,174.6,2,0,65,0,3,133,52,691,0,1,,B2,S
5.3,1,108.33,4,1473.67,0,9,1,1,94.33,10,17,0,0,1,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1350.58,0,0,23,0,3,94,25,616,0,1,,B3,U
2.6,1,167.21,3,724.31,0,2,0,0,0,8,1,0,0,1,533.14,1,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,101,71,689,0,1,,B12,U
4.4,1,9118.1,2,2443.15,0,1,0,0,0,0,1,0,0,1,2992.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5,120,29,629,0,1,,B7,S
3.3,1,3400.39,1,155.2,0,2,0,0,0,0,0,1,793.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,9.5,118,77,739,0,1,,B17,R
,1,274.28,3,2035.3,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1660.16,0,0,59,1,10,117,45,640,0,1,,B5,U
8.2,1,1058.56,5,4983.57,0,11,0,0,0,,2,1,125.06,1,15994.45,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,677,1,1,,B14,R
24.3,1,6682.02,3,1566.43,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19608.28977,0,0,0,1,0,2,0,,,,,,603,0,1,,B2,S
3.8,1,1615.7,2,760.55,0,8,1,0,0,0,1,0,0,0,0,0,0,1,20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,105,37,675,0,1,,B2,S
